,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,y_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
137,138,0.01,0.0,0.5,MickJagger,63,2792_MickJagger_63_m.jpg,MickJagger,JonVoight,1.67,12.382094383239746,0.9876872301101685,-24171.498966813087,1,0,0,1,0,1,0
138,139,0.01,0.0,0.5,MickJagger,64,2793_MickJagger_64_m.jpg,MickJagger,JonVoight,-2.55,11.852151870727539,0.9887737035751343,-33787.57308602333,1,0,0,1,0,1,0
139,140,0.01,0.0,0.5,MickJagger,66,2794_MickJagger_66_m.jpg,MickJagger,MichaelYork,-1.0,11.052570343017578,0.9902005195617676,-8316.700119972229,1,0,0,1,0,1,0
140,141,0.01,0.0,0.5,MichaelYork,13,3556_MichaelYork_13_m.jpg,-1,-1,-0.54,9.75526237487793,0.9924453496932983,36073.38084566593,0,1,0,1,0,0,1
141,142,0.01,0.0,0.5,MichaelYork,50,3579_MichaelYork_50_m.jpg,-1,-1,-0.33,13.957792282104492,0.9845806360244751,-11880.431471824646,0,1,0,1,0,0,1
142,143,0.01,0.0,0.5,MichaelYork,52,3581_MichaelYork_52_m.jpg,-1,-1,0.62,8.596125602722168,0.9942154884338379,-2149.590780735016,0,1,0,1,0,0,1
143,144,0.01,0.0,0.5,MichaelYork,61,3589_MichaelYork_61_m.jpg,-1,-1,-0.54,6.810081481933594,0.9963191151618958,-4474.9681186676025,0,1,0,1,0,0,1
144,145,0.01,0.0,0.5,MichaelYork,63,3591_MichaelYork_63_m.jpg,-1,-1,-3.04,9.875718116760254,0.9922706484794617,-7832.383910179138,0,1,0,1,0,0,1
145,146,0.01,0.0,0.5,MichaelYork,65,3593_MichaelYork_65_m.jpg,-1,-1,2.21,9.167555809020996,0.9932821393013,36652.4300327301,0,1,1,0,0,0,1
146,147,0.01,0.0,0.5,MichaelYork,70,3596_MichaelYork_70_m.jpg,-1,-1,-0.48,13.837440490722656,0.9858973026275635,-25128.823762968183,0,1,0,1,0,0,1
147,148,0.01,0.0,0.5,GenaRowlands,35,4131_GenaRowlands_35_m.jpg,GenaRowlands,GenaRowlands,-0.7,11.805841445922852,0.9891640543937683,-52716.81240403652,1,0,1,0,1,0,0
148,149,0.01,0.0,0.5,GenaRowlands,48,4138_GenaRowlands_48_m.jpg,GenaRowlands,GenaRowlands,-2.03,7.668742656707764,0.9952893257141113,-13034.385251045227,1,0,1,0,1,0,0
149,150,0.01,0.0,0.5,GenaRowlands,77,4159_GenaRowlands_77_m.jpg,-1,-1,3.89,13.516402244567871,0.985816478729248,474.1303815841675,0,1,1,0,0,0,1
150,151,0.01,0.0,0.5,MichelPiccoli,34,4736_MichelPiccoli_34_m.jpg,MichelPiccoli,MichelPiccoli,-3.91,7.7567572593688965,0.9953815937042236,-27621.786554336548,1,0,1,0,1,0,0
151,152,0.01,0.0,0.5,MichelPiccoli,51,4757_MichelPiccoli_51_m.jpg,MichelPiccoli,MichelPiccoli,0.18,13.759562492370605,0.9853110909461975,-16801.18762588501,1,0,1,0,1,0,0
152,153,0.01,0.0,0.5,RomanPolanski,33,4885_RomanPolanski_33_m.jpg,-1,-1,3.67,10.005253791809082,0.9922392964363098,25490.137493133545,0,1,0,1,0,0,1
153,154,0.01,0.0,0.5,RomanPolanski,73,4918_RomanPolanski_73_m.jpg,-1,-1,-2.78,11.312834739685059,0.9902473092079163,19515.577764987946,0,1,0,1,0,0,1
154,155,0.01,0.0,0.5,RomanPolanski,76,4921_RomanPolanski_76_m.jpg,RomanPolanski,ChristopherWalken,1.46,6.329488277435303,0.9967857599258423,-2013.4344673156738,1,0,0,1,0,1,0
155,156,0.01,0.0,0.5,WarrenBeatty,23,4993_WarrenBeatty_23_m.jpg,-1,-1,-6.13,10.13065242767334,0.9921782612800598,-30230.043652027845,0,1,0,1,0,0,1
156,157,0.01,0.0,0.5,WarrenBeatty,57,5009_WarrenBeatty_57_m.jpg,WarrenBeatty,GenaRowlands,-3.53,11.31542682647705,0.9897117018699646,17262.4372882843,1,0,0,1,0,1,0
157,158,0.01,0.0,0.5,WarrenBeatty,75,5023_WarrenBeatty_75_m.jpg,-1,-1,0.25,11.871798515319824,0.9888253211975098,29416.538290977478,0,1,0,1,0,0,1
158,159,0.01,0.0,0.5,WarrenBeatty,42,5028_WarrenBeatty_42_m.jpg,-1,-1,-2.0,8.421196937561035,0.994475781917572,3559.946713447571,0,1,0,1,0,0,1
159,160,0.01,0.0,0.5,AnthonyHopkins,32,5067_AnthonyHopkins_32_m.jpg,AnthonyHopkins,PeterGraves,-2.7,11.584400177001953,0.9892088174819946,-32747.851298332214,1,0,0,1,0,1,0
160,161,0.01,0.0,0.5,AnthonyHopkins,54,5079_AnthonyHopkins_54_m.jpg,-1,-1,-1.54,12.214375495910645,0.987973690032959,21406.574634552002,0,1,0,1,0,0,1
161,162,0.01,0.0,0.5,AnthonyHopkins,72,5096_AnthonyHopkins_72_m.jpg,-1,-1,-2.59,9.851099967956543,0.9923729300498962,18592.632353067398,0,1,0,1,0,0,1
162,163,0.01,0.0,0.5,AnthonyHopkins,76,5109_AnthonyHopkins_76_m.jpg,-1,-1,0.03,12.167015075683594,0.9895293712615967,-33778.68118584156,0,1,0,1,0,0,1
163,164,0.01,0.0,0.5,PeterFalk,39,5594_PeterFalk_39_m.jpg,PeterFalk,PeterFalk,-2.58,7.0604963302612305,0.9959766864776611,-48028.27113258839,1,0,1,0,1,0,0
164,165,0.01,0.0,0.5,PeterFalk,47,5601_PeterFalk_47_m.jpg,-1,-1,-1.67,8.77236270904541,0.9941941499710083,-23836.34729862213,0,1,0,1,0,0,1
165,166,0.01,0.0,0.5,PeterFalk,68,5617_PeterFalk_68_m.jpg,-1,-1,-0.46,9.151548385620117,0.9940811991691589,-42616.99499434233,0,1,0,1,0,0,1
166,167,0.01,0.0,0.5,PeterFalk,74,5621_PeterFalk_74_m.jpg,PeterFalk,PeterFalk,-3.91,6.64487361907959,0.9964762926101685,-619.2086289525032,1,0,1,0,1,0,0
167,168,0.01,0.0,0.5,PeterFalk,83,5630_PeterFalk_83_m.jpg,PeterFalk,PeterFalk,0.09,7.72452974319458,0.9952732920646667,-33734.455292224884,1,0,1,0,1,0,0
168,169,0.01,0.0,0.5,BenGazzara,32,5770_BenGazzara_32_m.jpg,-1,-1,-2.27,9.564154624938965,0.9929466247558594,3721.4814257621765,0,1,0,1,0,0,1
169,170,0.01,0.0,0.5,BenGazzara,73,5792_BenGazzara_73_m.jpg,BenGazzara,BenGazzara,2.46,7.981569766998291,0.9949853420257568,-6555.752555169165,1,0,1,0,1,0,0
170,171,0.01,0.0,0.5,HerbertLom,40,5849_HerbertLom_40_m.jpg,-1,-1,0.87,11.30937385559082,0.9897987842559814,-3186.133683204651,0,1,1,0,0,0,1
171,172,0.01,0.0,0.5,HerbertLom,61,5864_HerbertLom_61_m.jpg,HerbertLom,EdwardFox,2.32,6.5455851554870605,0.9966316223144531,-21190.42141366005,1,0,0,1,0,1,0
172,173,0.01,0.0,0.5,HerbertLom,81,5876_HerbertLom_81_m.jpg,-1,-1,0.38,9.382776260375977,0.99345463514328,37081.26816213131,0,1,0,1,0,0,1
173,174,0.01,0.0,0.5,HerbertLom,93,5881_HerbertLom_93_m.jpg,-1,-1,0.62,12.626947402954102,0.9871843457221985,10030.204893112183,0,1,0,1,0,0,1
174,175,0.01,0.0,0.5,DirkBogarde,29,6230_DirkBogarde_29_m.jpg,-1,-1,-1.35,10.742368698120117,0.9908421635627747,3017.3746433258057,0,1,0,1,0,0,1
175,176,0.01,0.0,0.5,DirkBogarde,31,6231_DirkBogarde_31_m.jpg,DirkBogarde,AngelaLansbury,-1.28,9.429915428161621,0.9932576417922974,25309.970287322998,1,0,0,1,0,1,0
176,177,0.01,0.0,0.5,DirkBogarde,42,6245_DirkBogarde_42_m.jpg,DirkBogarde,AngelaLansbury,-4.44,10.829131126403809,0.9905675053596497,11494.796196937561,1,0,0,1,0,1,0
177,178,0.01,0.0,0.5,DirkBogarde,43,6246_DirkBogarde_43_m.jpg,DirkBogarde,AngelaLansbury,1.0,9.961836814880371,0.9922633171081543,-31758.531867027283,1,0,0,1,0,1,0
178,179,0.01,0.0,0.5,DirkBogarde,56,6255_DirkBogarde_56_m.jpg,DirkBogarde,DirkBogarde,2.93,8.495353698730469,0.9941561222076416,46515.73250293732,1,0,1,0,1,0,0
179,180,0.01,0.0,0.5,DirkBogarde,67,6262_DirkBogarde_67_m.jpg,DirkBogarde,DirkBogarde,0.33,10.354269981384277,0.9914554953575134,-2425.065993398428,1,0,1,0,1,0,0
180,181,0.01,0.0,0.5,JohnnyCash,10,6472_JohnnyCash_10_m.jpg,-1,-1,-1.45,12.244649887084961,0.9889618158340454,58632.908618927,0,1,0,1,0,0,1
181,182,0.01,0.0,0.5,JohnnyCash,40,6485_JohnnyCash_40_m.jpg,-1,-1,6.27,11.740509986877441,0.9890683889389038,-40553.81376814842,0,1,0,1,0,0,1
182,183,0.01,0.0,0.5,JohnnyCash,69,6493_JohnnyCash_69_m.jpg,-1,-1,-2.15,9.760492324829102,0.9924676418304443,8417.244430840015,0,1,0,1,0,0,1
183,184,0.01,0.0,0.5,JohnnyCash,29,6494_JohnnyCash_29_m.jpg,-1,-1,-1.81,12.07243537902832,0.9892063140869141,-26069.729805231094,0,1,0,1,0,0,1
184,185,0.01,0.0,0.5,JohnnyCash,35,6497_JohnnyCash_35_m.jpg,-1,-1,0.03,12.672323226928711,0.9878782629966736,10814.605848312378,0,1,0,1,0,0,1
185,186,0.01,0.0,0.5,PeterGraves,34,6676_PeterGraves_34_m.jpg,PeterGraves,PeterGraves,-1.26,6.756022930145264,0.9963446259498596,7798.94745349884,1,0,1,0,1,0,0
186,187,0.01,0.0,0.5,PeterGraves,41,6681_PeterGraves_41_m.jpg,-1,-1,-0.05,8.87019157409668,0.9936615824699402,38304.706130981445,0,1,1,0,0,0,1
187,188,0.01,0.0,0.5,PeterGraves,43,6682_PeterGraves_43_m.jpg,PeterGraves,PeterGraves,-0.14,9.135164260864258,0.9942894577980042,28913.290880203247,1,0,1,0,1,0,0
188,189,0.01,0.0,0.5,PeterGraves,82,6698_PeterGraves_82_m.jpg,-1,-1,3.59,9.069411277770996,0.9934588074684143,20195.428956747055,0,1,1,0,0,0,1
189,190,0.01,0.0,0.5,PeterGraves,46,6700_PeterGraves_46_m.jpg,PeterGraves,PeterGraves,0.2,7.148833274841309,0.9959992170333862,-32850.64695799351,1,0,1,0,1,0,0
190,191,0.01,0.0,0.5,PeterGraves,54,6703_PeterGraves_54_m.jpg,PeterGraves,PeterGraves,0.16,11.298189163208008,0.990323543548584,40958.60274326801,1,0,1,0,1,0,0
191,192,0.01,0.0,0.5,RoyScheider,39,6792_RoyScheider_39_m.jpg,-1,-1,-1.95,7.653408050537109,0.99530029296875,-10754.125049352646,0,1,0,1,0,0,1
192,193,0.01,0.0,0.5,RoyScheider,56,6806_RoyScheider_56_m.jpg,RoyScheider,GiulianoGemma,-0.02,11.302753448486328,0.9898009300231934,23975.1313290596,1,0,0,1,0,1,0
193,194,0.01,0.0,0.5,RoyScheider,65,6811_RoyScheider_65_m.jpg,-1,-1,-0.36,13.976699829101562,0.9845535159111023,24894.797196507454,0,1,0,1,0,0,1
194,195,0.01,0.0,0.5,ChristopherWalken,29,6992_ChristopherWalken_29_m.jpg,-1,-1,0.9,13.549059867858887,0.985615611076355,-9293.452431678772,0,1,0,1,0,0,1
195,196,0.01,0.0,0.5,ChristopherWalken,50,7012_ChristopherWalken_50_m.jpg,ChristopherWalken,AngieDickinson,-0.95,9.163531303405762,0.9936238527297974,10042.065348625183,1,0,0,1,0,1,0
196,197,0.01,0.0,0.5,ChristopherWalken,56,7016_ChristopherWalken_56_m.jpg,-1,-1,-0.03,6.565587997436523,0.9966317415237427,19363.7123811841,0,1,0,1,0,0,1
197,198,0.01,0.0,0.5,GladysCooper,15,7098_GladysCooper_15_m.jpg,-1,-1,0.77,12.811811447143555,0.9870110154151917,-11639.254015922546,0,1,0,1,0,0,1
198,199,0.01,0.0,0.5,GladysCooper,74,7121_GladysCooper_74_m.jpg,-1,-1,-0.5,7.772027969360352,0.9952360987663269,-30737.56960296631,0,1,0,1,0,0,1
199,200,0.01,0.0,0.5,MickeyRooney,8,7401_MickeyRooney_8_m.jpg,-1,-1,-0.9,9.80390739440918,0.9924815893173218,-14701.189187765121,0,1,1,0,0,0,1
200,201,0.01,0.0,0.5,MickeyRooney,10,7402_MickeyRooney_10_m.jpg,-1,-1,-1.91,11.749435424804688,0.9890637397766113,12007.839737579226,0,1,0,1,0,0,1
201,202,0.01,0.0,0.5,MickeyRooney,23,7410_MickeyRooney_23_m.jpg,-1,-1,1.11,9.620304107666016,0.9926219582557678,3003.279709339142,0,1,1,0,0,0,1
202,203,0.01,0.0,0.5,MickeyRooney,33,7416_MickeyRooney_33_m.jpg,MickeyRooney,MickeyRooney,-0.64,7.262526988983154,0.9958109855651855,40927.897570848465,1,0,1,0,1,0,0
203,204,0.01,0.0,0.5,MickeyRooney,63,7431_MickeyRooney_63_m.jpg,MickeyRooney,MickeyRooney,2.18,12.297693252563477,0.9880689382553101,-73665.048122406,1,0,1,0,1,0,0
204,205,0.01,0.0,0.5,MickeyRooney,77,7436_MickeyRooney_77_m.jpg,MickeyRooney,MickeyRooney,1.98,11.552155494689941,0.9894099235534668,-17488.977615356445,1,0,1,0,1,0,0
205,206,0.01,0.0,0.5,MickeyRooney,78,7437_MickeyRooney_78_m.jpg,MickeyRooney,MickeyRooney,-0.32,15.820531845092773,0.9822985529899597,-9711.592594265938,1,0,1,0,1,0,0
206,207,0.01,0.0,0.5,AlbertoSordi,45,7764_AlbertoSordi_45_m.jpg,AlbertoSordi,MichelPiccoli,-0.49,8.407100677490234,0.994254469871521,26294.92813012004,1,0,0,1,0,1,0
207,208,0.01,0.0,0.5,AlbertoSordi,50,7766_AlbertoSordi_50_m.jpg,-1,-1,2.41,7.91050386428833,0.995023787021637,-6926.8383321762085,0,1,0,1,0,0,1
208,209,0.01,0.0,0.5,AlbertoSordi,76,7779_AlbertoSordi_76_m.jpg,-1,-1,-2.05,7.286509037017822,0.9957236647605896,34269.5463142395,0,1,0,1,0,0,1
209,210,0.01,0.0,0.5,RichardCrenna,18,8305_RichardCrenna_18_m.jpg,-1,-1,-2.34,9.756967544555664,0.9926263689994812,-1485.3132476508617,0,1,0,1,0,0,1
210,211,0.01,0.0,0.5,RichardCrenna,28,8308_RichardCrenna_28_m.jpg,RichardCrenna,MireilleDarc,1.76,8.512850761413574,0.9945265054702759,3205.675645828247,1,0,0,1,0,1,0
211,212,0.01,0.0,0.5,RichardCrenna,64,8338_RichardCrenna_64_m.jpg,RichardCrenna,GeraldineChaplin,-3.1,9.957124710083008,0.9920125007629395,14225.687948226929,1,0,0,1,0,1,0
212,213,0.01,0.0,0.5,ArnoldSchwarzenegger,32,8825_ArnoldSchwarzenegger_32_m.jpg,-1,-1,1.26,9.770942687988281,0.9924543499946594,3237.039849758148,0,1,0,1,0,0,1
213,214,0.01,0.0,0.5,ArnoldSchwarzenegger,41,8833_ArnoldSchwarzenegger_41_m.jpg,-1,-1,1.1,9.696660041809082,0.9924379587173462,-29239.726964473724,0,1,0,1,0,0,1
214,215,0.01,0.0,0.5,ArnoldSchwarzenegger,54,8843_ArnoldSchwarzenegger_54_m.jpg,-1,-1,0.12,7.808248519897461,0.9950509071350098,6777.826892852783,0,1,0,1,0,0,1
215,216,0.01,0.0,0.5,ArnoldSchwarzenegger,61,8852_ArnoldSchwarzenegger_61_m.jpg,-1,-1,6.46,8.560810089111328,0.994283139705658,11229.175310611725,0,1,0,1,0,0,1
216,217,0.01,0.0,0.5,FredMacMurray,24,8945_FredMacMurray_24_m.jpg,FredMacMurray,FredMacMurray,0.54,8.104667663574219,0.9948192834854126,-43975.76654815674,1,0,1,0,1,0,0
217,218,0.01,0.0,0.5,FredMacMurray,28,8948_FredMacMurray_28_m.jpg,FredMacMurray,FredMacMurray,0.2,8.52392864227295,0.9943005442619324,-11171.967645049095,1,0,1,0,1,0,0
218,219,0.01,0.0,0.5,FredMacMurray,31,8950_FredMacMurray_31_m.jpg,FredMacMurray,FredMacMurray,3.12,11.359381675720215,0.9900223016738892,5804.187325954437,1,0,1,0,1,0,0
219,220,0.01,0.0,0.5,FredMacMurray,45,8958_FredMacMurray_45_m.jpg,FredMacMurray,FredMacMurray,0.69,12.285279273986816,0.9883260726928711,-25070.82184791565,1,0,1,0,1,0,0
220,221,0.01,0.0,0.5,FredMacMurray,51,8964_FredMacMurray_51_m.jpg,FredMacMurray,FredMacMurray,0.58,13.708547592163086,0.9857533574104309,-14737.955826044083,1,0,1,0,1,0,0
221,222,0.01,0.0,0.5,JeanClaudeVanDamme,24,9039_JeanClaudeVanDamme_24_m.jpg,-1,-1,1.52,10.00193977355957,0.9923155903816223,-13433.035110771656,0,1,0,1,0,0,1
222,223,0.01,0.0,0.5,JeanClaudeVanDamme,33,9048_JeanClaudeVanDamme_33_m.jpg,-1,-1,-0.62,8.765052795410156,0.9939613342285156,-931.1715013980865,0,1,0,1,0,0,1
223,224,0.01,0.0,0.5,JeanClaudeVanDamme,44,9062_JeanClaudeVanDamme_44_m.jpg,JeanClaudeVanDamme,JeanClaudeVanDamme,-1.28,4.099636077880859,0.9986435174942017,-13665.119849681854,1,0,1,0,1,0,0
224,225,0.01,0.0,0.5,JeanClaudeVanDamme,51,9066_JeanClaudeVanDamme_51_m.jpg,-1,-1,1.74,5.7431721687316895,0.9974068403244019,16533.617305755615,0,1,0,1,0,0,1
225,226,0.01,0.0,0.5,JeanClaudeVanDamme,52,9068_JeanClaudeVanDamme_52_m.jpg,-1,-1,1.3,13.748017311096191,0.9851515889167786,-15385.66111087799,0,1,0,1,0,0,1
226,227,0.01,0.0,0.5,JeanClaudeVanDamme,53,9079_JeanClaudeVanDamme_53_m.jpg,-1,-1,2.0,9.725436210632324,0.9923557043075562,3708.2171907424927,0,1,0,1,0,0,1
227,228,0.01,0.0,0.5,MarcelloMastroianni,27,9569_MarcelloMastroianni_27_m.jpg,-1,-1,-1.62,9.067099571228027,0.9933816194534302,32437.7407913208,0,1,0,1,0,0,1
228,229,0.01,0.0,0.5,MarcelloMastroianni,28,9570_MarcelloMastroianni_28_m.jpg,-1,-1,-0.86,6.037978649139404,0.9970902800559998,33879.304763793945,0,1,0,1,0,0,1
229,230,0.01,0.0,0.5,MarcelloMastroianni,32,9574_MarcelloMastroianni_32_m.jpg,MarcelloMastroianni,StВphaneAudran,-2.6,12.293573379516602,0.9879825115203857,44143.54859352112,1,0,0,1,0,1,0
230,231,0.01,0.0,0.5,MarcelloMastroianni,38,9579_MarcelloMastroianni_38_m.jpg,MarcelloMastroianni,StВphaneAudran,0.0,8.240636825561523,0.9944819808006287,-23332.179357528687,1,0,0,1,0,1,0
231,232,0.01,0.0,0.5,MarcelloMastroianni,66,9603_MarcelloMastroianni_66_m.jpg,-1,-1,0.78,9.221271514892578,0.9932640194892883,-10485.786597251892,0,1,0,1,0,0,1
232,233,0.01,0.0,0.5,DorisDay,30,9716_DorisDay_30_f.jpg,-1,-1,0.91,10.51074504852295,0.9914151430130005,8752.934749603271,0,1,1,0,0,0,1
233,234,0.01,0.0,0.5,DorisDay,47,9727_DorisDay_47_f.jpg,-1,-1,0.54,7.592123031616211,0.995539128780365,-4145.21844291687,0,1,0,1,0,0,1
234,235,0.01,0.0,0.5,DorisDay,65,9737_DorisDay_65_f.jpg,DorisDay,DorisDay,-0.5,13.512476921081543,0.986278772354126,10865.31975388527,1,0,1,0,1,0,0
235,236,0.01,0.0,0.5,DorisDay,82,9744_DorisDay_82_f.jpg,DorisDay,DorisDay,1.01,6.441711902618408,0.99692302942276,38942.4052670002,1,0,1,0,1,0,0
236,237,0.01,0.0,0.5,DorisDay,57,9745_DorisDay_57_f.jpg,DorisDay,DorisDay,0.02,11.265459060668945,0.9904730319976807,-0.1218901528409333,1,0,1,0,1,0,0
237,238,0.01,0.0,0.5,TomJones,24,9753_TomJones_24_f.jpg,TomJones,TomJones,-33.62,19.849655151367188,0.9692812561988831,-129989.69306182861,1,0,1,0,1,0,0
