,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,y_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
136,137,0.01,0.0,-1.0,MickJagger,47,2785_MickJagger_47_m.jpg,MickJagger,MickJagger,-2.58,12.763734817504883,0.9870186448097229,-3113.7581132650375,1,0,1,0,1,0,0
137,138,0.01,0.0,-1.0,MickJagger,63,2792_MickJagger_63_m.jpg,MickJagger,MickJagger,-1.66,15.204000473022461,0.9826139807701111,-4365.664742231369,1,0,1,0,1,0,0
138,139,0.01,0.0,-1.0,MickJagger,64,2793_MickJagger_64_m.jpg,MickJagger,MickJagger,-1.85,16.49468421936035,0.9788504838943481,-3738.790787935257,1,0,1,0,1,0,0
139,140,0.01,0.0,-1.0,MickJagger,66,2794_MickJagger_66_m.jpg,MickJagger,MickJagger,3.62,16.73889923095703,0.978681743144989,1732.51074385643,1,0,1,0,1,0,0
140,141,0.01,0.0,-1.0,MichaelYork,13,3556_MichaelYork_13_m.jpg,-1,-1,0.3,12.451872825622559,0.9880585670471191,3352.5630478560925,0,1,0,1,0,0,1
141,142,0.01,0.0,-1.0,MichaelYork,50,3579_MichaelYork_50_m.jpg,-1,-1,2.32,17.206825256347656,0.9792978763580322,-1603.5852162837982,0,1,0,1,0,0,1
142,143,0.01,0.0,-1.0,MichaelYork,52,3581_MichaelYork_52_m.jpg,-1,-1,2.58,13.274287223815918,0.9861723780632019,-1731.8357515335083,0,1,0,1,0,0,1
143,144,0.01,0.0,-1.0,MichaelYork,61,3589_MichaelYork_61_m.jpg,-1,-1,1.13,10.752644538879395,0.990852415561676,1855.5472586154938,0,1,0,1,0,0,1
144,145,0.01,0.0,-1.0,MichaelYork,63,3591_MichaelYork_63_m.jpg,-1,-1,2.99,11.708898544311523,0.9891843795776367,-2783.756635904312,0,1,0,1,0,0,1
145,146,0.01,0.0,-1.0,MichaelYork,65,3593_MichaelYork_65_m.jpg,-1,-1,0.54,15.365806579589844,0.9814574122428894,-5854.742271184921,0,1,0,1,0,0,1
146,147,0.01,0.0,-1.0,MichaelYork,70,3596_MichaelYork_70_m.jpg,-1,-1,-1.95,17.341032028198242,0.979577362537384,215.56359338760376,0,1,0,1,0,0,1
147,148,0.01,0.0,-1.0,GenaRowlands,35,4131_GenaRowlands_35_m.jpg,GenaRowlands,GenaRowlands,1.97,13.825292587280273,0.9853813052177429,2433.582119077444,1,0,1,0,1,0,0
148,149,0.01,0.0,-1.0,GenaRowlands,48,4138_GenaRowlands_48_m.jpg,GenaRowlands,WarrenBeatty,-4.91,9.635977745056152,0.9924936294555664,613.2606603503227,1,0,0,1,0,1,0
149,150,0.01,0.0,-1.0,GenaRowlands,77,4159_GenaRowlands_77_m.jpg,-1,-1,0.92,11.25930404663086,0.9901010990142822,1041.5729393363,0,1,1,0,0,0,1
150,151,0.01,0.0,-1.0,MichelPiccoli,34,4736_MichelPiccoli_34_m.jpg,MichelPiccoli,MichelPiccoli,-3.1,13.683767318725586,0.9866025447845459,1702.4521329402924,1,0,1,0,1,0,0
151,152,0.01,0.0,-1.0,MichelPiccoli,51,4757_MichelPiccoli_51_m.jpg,MichelPiccoli,MichelPiccoli,-0.35,14.883796691894531,0.9826944470405579,780.5541039705276,1,0,1,0,1,0,0
152,153,0.01,0.0,-1.0,RomanPolanski,33,4885_RomanPolanski_33_m.jpg,-1,-1,-2.37,14.815152168273926,0.983725368976593,4722.5806230306625,0,1,0,1,0,0,1
153,154,0.01,0.0,-1.0,RomanPolanski,73,4918_RomanPolanski_73_m.jpg,-1,-1,-0.02,14.07702922821045,0.9851698279380798,-3061.0222375392914,0,1,0,1,0,0,1
154,155,0.01,0.0,-1.0,RomanPolanski,76,4921_RomanPolanski_76_m.jpg,RomanPolanski,RomanPolanski,-3.14,12.006277084350586,0.9885097146034241,-169.26275420188904,1,0,1,0,1,0,0
155,156,0.01,0.0,-1.0,WarrenBeatty,23,4993_WarrenBeatty_23_m.jpg,-1,-1,-2.63,15.428775787353516,0.9826626181602478,6128.364750623703,0,1,1,0,0,0,1
156,157,0.01,0.0,-1.0,WarrenBeatty,57,5009_WarrenBeatty_57_m.jpg,WarrenBeatty,WarrenBeatty,1.51,14.776535034179688,0.9838517308235168,-1286.046838760376,1,0,1,0,1,0,0
157,158,0.01,0.0,-1.0,WarrenBeatty,75,5023_WarrenBeatty_75_m.jpg,-1,-1,0.96,16.26678466796875,0.980240523815155,-4374.847679525614,0,1,1,0,0,0,1
158,159,0.01,0.0,-1.0,WarrenBeatty,42,5028_WarrenBeatty_42_m.jpg,-1,-1,-4.43,14.888243675231934,0.983310878276825,-645.0702192783356,0,1,0,1,0,0,1
159,160,0.01,0.0,-1.0,AnthonyHopkins,32,5067_AnthonyHopkins_32_m.jpg,AnthonyHopkins,AudreyHepburn,-2.95,13.915362358093262,0.984883725643158,4627.944586101919,1,0,0,1,0,1,0
160,161,0.01,0.0,-1.0,AnthonyHopkins,54,5079_AnthonyHopkins_54_m.jpg,-1,-1,-1.6,11.439906120300293,0.9897521734237671,3789.1485399007797,0,1,0,1,0,0,1
161,162,0.01,0.0,-1.0,AnthonyHopkins,72,5096_AnthonyHopkins_72_m.jpg,-1,-1,0.67,12.401820182800293,0.9884771704673767,-1840.4154391288757,0,1,1,0,0,0,1
162,163,0.01,0.0,-1.0,AnthonyHopkins,76,5109_AnthonyHopkins_76_m.jpg,-1,-1,0.91,17.033681869506836,0.9828430414199829,-565.2654150724411,0,1,0,1,0,0,1
163,164,0.01,0.0,-1.0,PeterFalk,39,5594_PeterFalk_39_m.jpg,PeterFalk,PeterFalk,1.87,9.763348579406738,0.9923417568206787,-1138.9005298763514,1,0,1,0,1,0,0
164,165,0.01,0.0,-1.0,PeterFalk,47,5601_PeterFalk_47_m.jpg,-1,-1,0.33,13.702481269836426,0.9863717555999756,1085.3673356100917,0,1,1,0,0,0,1
165,166,0.01,0.0,-1.0,PeterFalk,68,5617_PeterFalk_68_m.jpg,-1,-1,2.71,13.336986541748047,0.9874407052993774,467.6492613554001,0,1,1,0,0,0,1
166,167,0.01,0.0,-1.0,PeterFalk,74,5621_PeterFalk_74_m.jpg,PeterFalk,PeterFalk,2.06,12.135274887084961,0.9882602095603943,-717.9238166809082,1,0,1,0,1,0,0
167,168,0.01,0.0,-1.0,PeterFalk,83,5630_PeterFalk_83_m.jpg,PeterFalk,PeterFalk,-0.88,12.926335334777832,0.9867251515388489,-4486.679725408554,1,0,1,0,1,0,0
168,169,0.01,0.0,-1.0,BenGazzara,32,5770_BenGazzara_32_m.jpg,-1,-1,-2.27,17.44453239440918,0.9789853096008301,-881.5957207977772,0,1,1,0,0,0,1
169,170,0.01,0.0,-1.0,BenGazzara,73,5792_BenGazzara_73_m.jpg,BenGazzara,RoyScheider,3.01,15.533926010131836,0.9809536337852478,-922.7880139350891,1,0,0,1,0,1,0
170,171,0.01,0.0,-1.0,HerbertLom,40,5849_HerbertLom_40_m.jpg,-1,-1,-0.58,11.806127548217773,0.9889969825744629,3487.180749224499,0,1,0,1,0,0,1
171,172,0.01,0.0,-1.0,HerbertLom,61,5864_HerbertLom_61_m.jpg,HerbertLom,HerbertLom,-1.22,10.514522552490234,0.9912821650505066,-2876.6108028888702,1,0,1,0,1,0,0
172,173,0.01,0.0,-1.0,HerbertLom,81,5876_HerbertLom_81_m.jpg,-1,-1,-2.58,13.971077919006348,0.9861456155776978,3833.006836771965,0,1,0,1,0,0,1
173,174,0.01,0.0,-1.0,HerbertLom,93,5881_HerbertLom_93_m.jpg,-1,-1,-0.68,13.192153930664062,0.9868514537811279,-719.1177203655243,0,1,0,1,0,0,1
174,175,0.01,0.0,-1.0,DirkBogarde,29,6230_DirkBogarde_29_m.jpg,-1,-1,2.37,11.6646728515625,0.9894393682479858,3201.6169197261333,0,1,1,0,0,0,1
175,176,0.01,0.0,-1.0,DirkBogarde,31,6231_DirkBogarde_31_m.jpg,DirkBogarde,DirkBogarde,-4.46,16.068828582763672,0.9824141263961792,-289.3071942329407,1,0,1,0,1,0,0
176,177,0.01,0.0,-1.0,DirkBogarde,42,6245_DirkBogarde_42_m.jpg,DirkBogarde,OrnellaMuti,3.03,15.668712615966797,0.9814034700393677,-1895.97945022583,1,0,0,1,0,1,0
177,178,0.01,0.0,-1.0,DirkBogarde,43,6246_DirkBogarde_43_m.jpg,DirkBogarde,DirkBogarde,-7.0,13.24548053741455,0.9868146777153015,88.31066277623177,1,0,1,0,1,0,0
178,179,0.01,0.0,-1.0,DirkBogarde,56,6255_DirkBogarde_56_m.jpg,DirkBogarde,DirkBogarde,-0.18,11.124293327331543,0.9901750087738037,721.1069056130946,1,0,1,0,1,0,0
179,180,0.01,0.0,-1.0,DirkBogarde,67,6262_DirkBogarde_67_m.jpg,DirkBogarde,DirkBogarde,-3.67,11.751211166381836,0.9888781905174255,3580.845456108451,1,0,1,0,1,0,0
180,181,0.01,0.0,-1.0,JohnnyCash,10,6472_JohnnyCash_10_m.jpg,-1,-1,-0.6,13.38691234588623,0.9878538846969604,-1824.83092045784,0,1,0,1,0,0,1
181,182,0.01,0.0,-1.0,JohnnyCash,40,6485_JohnnyCash_40_m.jpg,-1,-1,-0.11,12.298498153686523,0.9885870814323425,1511.1334736347198,0,1,0,1,0,0,1
182,183,0.01,0.0,-1.0,JohnnyCash,69,6493_JohnnyCash_69_m.jpg,-1,-1,0.2,15.463594436645508,0.9815704822540283,819.1127955913544,0,1,1,0,0,0,1
183,184,0.01,0.0,-1.0,JohnnyCash,29,6494_JohnnyCash_29_m.jpg,-1,-1,0.51,15.743062019348145,0.9833425879478455,1973.7256013825536,0,1,0,1,0,0,1
184,185,0.01,0.0,-1.0,JohnnyCash,35,6497_JohnnyCash_35_m.jpg,-1,-1,0.54,13.507189750671387,0.9869025945663452,616.7204508781433,0,1,0,1,0,0,1
185,186,0.01,0.0,-1.0,PeterGraves,34,6676_PeterGraves_34_m.jpg,PeterGraves,AnthonyHopkins,-1.36,10.458297729492188,0.9912192821502686,-4211.798673868179,1,0,0,1,0,1,0
186,187,0.01,0.0,-1.0,PeterGraves,41,6681_PeterGraves_41_m.jpg,-1,-1,0.27,8.920662879943848,0.993537962436676,1906.1659369021654,0,1,1,0,0,0,1
187,188,0.01,0.0,-1.0,PeterGraves,43,6682_PeterGraves_43_m.jpg,PeterGraves,PeterGraves,-0.01,13.634779930114746,0.9884694814682007,-3848.7153086662292,1,0,1,0,1,0,0
188,189,0.01,0.0,-1.0,PeterGraves,82,6698_PeterGraves_82_m.jpg,-1,-1,2.53,14.557598114013672,0.9834746718406677,-324.6090210676193,0,1,1,0,0,0,1
189,190,0.01,0.0,-1.0,PeterGraves,46,6700_PeterGraves_46_m.jpg,PeterGraves,PeterGraves,1.12,8.655028343200684,0.9940987825393677,1.8125663995742798,1,0,1,0,1,0,0
190,191,0.01,0.0,-1.0,PeterGraves,54,6703_PeterGraves_54_m.jpg,PeterGraves,PeterGraves,1.46,15.109040260314941,0.98370760679245,716.8383347094059,1,0,1,0,1,0,0
191,192,0.01,0.0,-1.0,RoyScheider,39,6792_RoyScheider_39_m.jpg,-1,-1,2.21,10.336676597595215,0.9914990663528442,-10157.870654761791,0,1,0,1,0,0,1
192,193,0.01,0.0,-1.0,RoyScheider,56,6806_RoyScheider_56_m.jpg,RoyScheider,RoyScheider,2.15,13.291546821594238,0.9867212176322937,-1224.0870335400105,1,0,1,0,1,0,0
193,194,0.01,0.0,-1.0,RoyScheider,65,6811_RoyScheider_65_m.jpg,-1,-1,1.07,13.393115997314453,0.9863779544830322,-1645.2354493141174,0,1,0,1,0,0,1
194,195,0.01,0.0,-1.0,ChristopherWalken,29,6992_ChristopherWalken_29_m.jpg,-1,-1,-0.29,12.843534469604492,0.9872034788131714,-1166.438967242837,0,1,1,0,0,0,1
195,196,0.01,0.0,-1.0,ChristopherWalken,50,7012_ChristopherWalken_50_m.jpg,ChristopherWalken,ChristopherWalken,-0.25,12.964240074157715,0.9882495403289795,-715.3575881794095,1,0,1,0,1,0,0
196,197,0.01,0.0,-1.0,ChristopherWalken,56,7016_ChristopherWalken_56_m.jpg,-1,-1,0.03,13.127325057983398,0.9864004850387573,-689.1878446862102,0,1,0,1,0,0,1
197,198,0.01,0.0,-1.0,GladysCooper,15,7098_GladysCooper_15_m.jpg,-1,-1,2.3,14.781255722045898,0.9829192757606506,3983.0577121675014,0,1,1,0,0,0,1
198,199,0.01,0.0,-1.0,GladysCooper,74,7121_GladysCooper_74_m.jpg,-1,-1,-1.49,9.19994068145752,0.9932625889778137,-4105.519267082214,0,1,0,1,0,0,1
199,200,0.01,0.0,-1.0,MickeyRooney,8,7401_MickeyRooney_8_m.jpg,-1,-1,0.29,12.859469413757324,0.9880616068840027,1810.1311316341162,0,1,0,1,0,0,1
200,201,0.01,0.0,-1.0,MickeyRooney,10,7402_MickeyRooney_10_m.jpg,-1,-1,1.84,15.767460823059082,0.9821834564208984,-1123.2067545549944,0,1,0,1,0,0,1
201,202,0.01,0.0,-1.0,MickeyRooney,23,7410_MickeyRooney_23_m.jpg,-1,-1,2.41,13.359842300415039,0.986741304397583,3254.73335313797,0,1,0,1,0,0,1
202,203,0.01,0.0,-1.0,MickeyRooney,33,7416_MickeyRooney_33_m.jpg,MickeyRooney,MickeyRooney,-1.19,12.512203216552734,0.9879702925682068,-384.1966663599014,1,0,1,0,1,0,0
203,204,0.01,0.0,-1.0,MickeyRooney,63,7431_MickeyRooney_63_m.jpg,MickeyRooney,MickeyRooney,-4.24,12.21932601928711,0.9884771108627319,2772.683695077896,1,0,1,0,1,0,0
204,205,0.01,0.0,-1.0,MickeyRooney,77,7436_MickeyRooney_77_m.jpg,MickeyRooney,MickeyRooney,-0.71,11.173478126525879,0.9901871085166931,714.5986924171448,1,0,1,0,1,0,0
205,206,0.01,0.0,-1.0,MickeyRooney,78,7437_MickeyRooney_78_m.jpg,MickeyRooney,MickeyRooney,1.41,15.787020683288574,0.9836688041687012,-4734.610425949097,1,0,1,0,1,0,0
206,207,0.01,0.0,-1.0,AlbertoSordi,45,7764_AlbertoSordi_45_m.jpg,AlbertoSordi,AlbertoSordi,-2.69,11.234848976135254,0.990123450756073,-3532.0304141044617,1,0,1,0,1,0,0
207,208,0.01,0.0,-1.0,AlbertoSordi,50,7766_AlbertoSordi_50_m.jpg,-1,-1,0.73,11.6441011428833,0.989275336265564,963.3746067434549,0,1,0,1,0,0,1
208,209,0.01,0.0,-1.0,AlbertoSordi,76,7779_AlbertoSordi_76_m.jpg,-1,-1,0.74,13.487863540649414,0.9856307506561279,-3553.5923253297806,0,1,1,0,0,0,1
209,210,0.01,0.0,-1.0,RichardCrenna,18,8305_RichardCrenna_18_m.jpg,-1,-1,-0.88,11.853667259216309,0.9891183972358704,-2358.467060506344,0,1,1,0,0,0,1
210,211,0.01,0.0,-1.0,RichardCrenna,28,8308_RichardCrenna_28_m.jpg,RichardCrenna,RichardCrenna,0.21,12.741680145263672,0.9881142973899841,-571.7706594467163,1,0,1,0,1,0,0
211,212,0.01,0.0,-1.0,RichardCrenna,64,8338_RichardCrenna_64_m.jpg,RichardCrenna,GeraldineChaplin,0.72,12.796097755432129,0.9870208501815796,885.3360148966312,1,0,0,1,0,1,0
212,213,0.01,0.0,-1.0,ArnoldSchwarzenegger,32,8825_ArnoldSchwarzenegger_32_m.jpg,-1,-1,2.21,13.601186752319336,0.9855356812477112,-2016.4922453165054,0,1,0,1,0,0,1
213,214,0.01,0.0,-1.0,ArnoldSchwarzenegger,41,8833_ArnoldSchwarzenegger_41_m.jpg,-1,-1,2.18,15.462108612060547,0.9820234775543213,937.2998530045152,0,1,0,1,0,0,1
214,215,0.01,0.0,-1.0,ArnoldSchwarzenegger,54,8843_ArnoldSchwarzenegger_54_m.jpg,-1,-1,3.71,11.783699035644531,0.9890878796577454,-1835.069419145584,0,1,0,1,0,0,1
215,216,0.01,0.0,-1.0,ArnoldSchwarzenegger,61,8852_ArnoldSchwarzenegger_61_m.jpg,-1,-1,-0.0,13.776845932006836,0.9855713844299316,-8601.749002456665,0,1,0,1,0,0,1
216,217,0.01,0.0,-1.0,FredMacMurray,24,8945_FredMacMurray_24_m.jpg,FredMacMurray,FredMacMurray,6.49,12.345930099487305,0.9884039759635925,-544.7222300171852,1,0,1,0,1,0,0
217,218,0.01,0.0,-1.0,FredMacMurray,28,8948_FredMacMurray_28_m.jpg,FredMacMurray,FredMacMurray,0.66,13.914092063903809,0.9856863021850586,257.882683634758,1,0,1,0,1,0,0
218,219,0.01,0.0,-1.0,FredMacMurray,31,8950_FredMacMurray_31_m.jpg,FredMacMurray,FredMacMurray,1.36,12.2489013671875,0.9889166355133057,-242.46811916306615,1,0,1,0,1,0,0
219,220,0.01,0.0,-1.0,FredMacMurray,45,8958_FredMacMurray_45_m.jpg,FredMacMurray,FredMacMurray,-3.64,15.340686798095703,0.9835504293441772,3247.628690958023,1,0,1,0,1,0,0
220,221,0.01,0.0,-1.0,FredMacMurray,51,8964_FredMacMurray_51_m.jpg,FredMacMurray,FredMacMurray,-2.4,16.594999313354492,0.9807727336883545,3678.8409028025344,1,0,1,0,1,0,0
221,222,0.01,0.0,-1.0,JeanClaudeVanDamme,24,9039_JeanClaudeVanDamme_24_m.jpg,-1,-1,-0.7,13.53534984588623,0.986629843711853,-367.2194785475731,0,1,0,1,0,0,1
222,223,0.01,0.0,-1.0,JeanClaudeVanDamme,33,9048_JeanClaudeVanDamme_33_m.jpg,-1,-1,-0.43,13.9671049118042,0.9854662418365479,3897.615378677845,0,1,0,1,0,0,1
223,224,0.01,0.0,-1.0,JeanClaudeVanDamme,44,9062_JeanClaudeVanDamme_44_m.jpg,JeanClaudeVanDamme,JeanClaudeVanDamme,1.14,7.959933757781982,0.9949135184288025,747.6322720050812,1,0,1,0,1,0,0
224,225,0.01,0.0,-1.0,JeanClaudeVanDamme,51,9066_JeanClaudeVanDamme_51_m.jpg,-1,-1,-0.08,8.557884216308594,0.9941768050193787,2885.0570853352547,0,1,0,1,0,0,1
225,226,0.01,0.0,-1.0,JeanClaudeVanDamme,52,9068_JeanClaudeVanDamme_52_m.jpg,-1,-1,-0.67,13.811070442199707,0.9853528738021851,630.6802181792445,0,1,0,1,0,0,1
226,227,0.01,0.0,-1.0,JeanClaudeVanDamme,53,9079_JeanClaudeVanDamme_53_m.jpg,-1,-1,-3.2,14.980609893798828,0.982853889465332,-1686.4097046405077,0,1,0,1,0,0,1
227,228,0.01,0.0,-1.0,MarcelloMastroianni,27,9569_MarcelloMastroianni_27_m.jpg,-1,-1,-2.27,9.49224853515625,0.9927259087562561,-16.791648387908936,0,1,1,0,0,0,1
228,229,0.01,0.0,-1.0,MarcelloMastroianni,28,9570_MarcelloMastroianni_28_m.jpg,-1,-1,-2.84,9.445045471191406,0.9928712248802185,1380.386456368491,0,1,1,0,0,0,1
229,230,0.01,0.0,-1.0,MarcelloMastroianni,32,9574_MarcelloMastroianni_32_m.jpg,MarcelloMastroianni,MarcelloMastroianni,-1.09,12.669353485107422,0.9876849055290222,1903.9777297831606,1,0,1,0,1,0,0
230,231,0.01,0.0,-1.0,MarcelloMastroianni,38,9579_MarcelloMastroianni_38_m.jpg,MarcelloMastroianni,MarcelloMastroianni,-0.7,11.240077018737793,0.9900744557380676,-1019.5274784117937,1,0,1,0,1,0,0
231,232,0.01,0.0,-1.0,MarcelloMastroianni,66,9603_MarcelloMastroianni_66_m.jpg,-1,-1,-3.39,10.072439193725586,0.9918110370635986,-1415.2642471790314,0,1,1,0,0,0,1
232,233,0.01,0.0,-1.0,DorisDay,30,9716_DorisDay_30_f.jpg,-1,-1,-0.65,14.997234344482422,0.9829311966896057,3724.86318141222,0,1,0,1,0,0,1
233,234,0.01,0.0,-1.0,DorisDay,47,9727_DorisDay_47_f.jpg,-1,-1,-3.19,9.290802001953125,0.9931864738464355,-3818.6003453731537,0,1,0,1,0,0,1
234,235,0.01,0.0,-1.0,DorisDay,65,9737_DorisDay_65_f.jpg,DorisDay,DorisDay,-1.22,11.76880168914795,0.9897060394287109,489.30746752023697,1,0,1,0,1,0,0
235,236,0.01,0.0,-1.0,DorisDay,82,9744_DorisDay_82_f.jpg,DorisDay,DorisDay,-1.99,13.650511741638184,0.9861071705818176,-561.6269518136978,1,0,1,0,1,0,0
236,237,0.01,0.0,-1.0,DorisDay,57,9745_DorisDay_57_f.jpg,DorisDay,AnneBaxter,6.79,19.291616439819336,0.9725605845451355,-11136.829934090376,1,0,0,1,0,1,0
237,238,0.01,0.0,-1.0,TomJones,24,9753_TomJones_24_f.jpg,TomJones,TomJones,0.02,19.28430938720703,0.9733628034591675,-0.6257865231000324,1,0,1,0,1,0,0
