,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,y_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
136,137,0.01,0.0,-1.0,MickJagger,47,2785_MickJagger_47_m.jpg,MickJagger,MickJagger,-0.93,12.604208946228027,0.9873549938201904,-34997.12763148546,1,0,1,0,1,0,0
137,138,0.01,0.0,-1.0,MickJagger,63,2792_MickJagger_63_m.jpg,MickJagger,MickJagger,1.67,14.860770225524902,0.9833564162254333,-24171.498966813087,1,0,1,0,1,0,0
138,139,0.01,0.0,-1.0,MickJagger,64,2793_MickJagger_64_m.jpg,MickJagger,MickJagger,-2.55,16.607181549072266,0.9785584807395935,-33787.57308602333,1,0,1,0,1,0,0
139,140,0.01,0.0,-1.0,MickJagger,66,2794_MickJagger_66_m.jpg,MickJagger,MickJagger,-1.0,16.708354949951172,0.9787028431892395,-8316.700119972229,1,0,1,0,1,0,0
140,141,0.01,0.0,-1.0,MichaelYork,13,3556_MichaelYork_13_m.jpg,-1,-1,-0.54,12.319961547851562,0.988318920135498,36073.38084566593,0,1,0,1,0,0,1
141,142,0.01,0.0,-1.0,MichaelYork,50,3579_MichaelYork_50_m.jpg,-1,-1,-0.33,17.175678253173828,0.9793683290481567,-11880.431471824646,0,1,0,1,0,0,1
142,143,0.01,0.0,-1.0,MichaelYork,52,3581_MichaelYork_52_m.jpg,-1,-1,0.62,13.4072265625,0.9858955144882202,-2149.590780735016,0,1,0,1,0,0,1
143,144,0.01,0.0,-1.0,MichaelYork,61,3589_MichaelYork_61_m.jpg,-1,-1,-0.54,10.598075866699219,0.991101861000061,-4474.9681186676025,0,1,0,1,0,0,1
144,145,0.01,0.0,-1.0,MichaelYork,63,3591_MichaelYork_63_m.jpg,-1,-1,-3.04,11.732340812683105,0.9890999794006348,-7832.383910179138,0,1,1,0,0,0,1
145,146,0.01,0.0,-1.0,MichaelYork,65,3593_MichaelYork_65_m.jpg,-1,-1,2.21,15.621872901916504,0.980850875377655,36652.4300327301,0,1,0,1,0,0,1
146,147,0.01,0.0,-1.0,MichaelYork,70,3596_MichaelYork_70_m.jpg,-1,-1,-0.48,17.470252990722656,0.9792717695236206,-25128.823762968183,0,1,0,1,0,0,1
147,148,0.01,0.0,-1.0,GenaRowlands,35,4131_GenaRowlands_35_m.jpg,GenaRowlands,GenaRowlands,-0.7,13.843816757202148,0.9853567481040955,-52716.81240403652,1,0,1,0,1,0,0
148,149,0.01,0.0,-1.0,GenaRowlands,48,4138_GenaRowlands_48_m.jpg,GenaRowlands,WarrenBeatty,-2.03,9.617451667785645,0.9925211668014526,-13034.385251045227,1,0,0,1,0,1,0
149,150,0.01,0.0,-1.0,GenaRowlands,77,4159_GenaRowlands_77_m.jpg,-1,-1,3.89,11.283548355102539,0.9900563359260559,474.1303815841675,0,1,1,0,0,0,1
150,151,0.01,0.0,-1.0,MichelPiccoli,34,4736_MichelPiccoli_34_m.jpg,MichelPiccoli,MichelPiccoli,-3.91,13.413888931274414,0.98709636926651,-27621.786554336548,1,0,1,0,1,0,0
151,152,0.01,0.0,-1.0,MichelPiccoli,51,4757_MichelPiccoli_51_m.jpg,MichelPiccoli,MichelPiccoli,0.18,14.930377960205078,0.982580304145813,-16801.18762588501,1,0,1,0,1,0,0
152,153,0.01,0.0,-1.0,RomanPolanski,33,4885_RomanPolanski_33_m.jpg,-1,-1,3.67,14.914419174194336,0.9834613800048828,25490.137493133545,0,1,0,1,0,0,1
153,154,0.01,0.0,-1.0,RomanPolanski,73,4918_RomanPolanski_73_m.jpg,-1,-1,-2.78,14.131101608276367,0.9851126670837402,19515.577764987946,0,1,0,1,0,0,1
154,155,0.01,0.0,-1.0,RomanPolanski,76,4921_RomanPolanski_76_m.jpg,RomanPolanski,RomanPolanski,1.46,12.537466049194336,0.9874604940414429,-2013.4344673156738,1,0,1,0,1,0,0
155,156,0.01,0.0,-1.0,WarrenBeatty,23,4993_WarrenBeatty_23_m.jpg,-1,-1,-6.13,15.382140159606934,0.9826908111572266,-30230.043652027845,0,1,1,0,0,0,1
156,157,0.01,0.0,-1.0,WarrenBeatty,57,5009_WarrenBeatty_57_m.jpg,WarrenBeatty,WarrenBeatty,-3.53,14.697042465209961,0.9840145111083984,17262.4372882843,1,0,1,0,1,0,0
157,158,0.01,0.0,-1.0,WarrenBeatty,75,5023_WarrenBeatty_75_m.jpg,-1,-1,0.25,15.72396183013916,0.9815196394920349,29416.538290977478,0,1,1,0,0,0,1
158,159,0.01,0.0,-1.0,WarrenBeatty,42,5028_WarrenBeatty_42_m.jpg,-1,-1,-2.0,15.008332252502441,0.9829757809638977,3559.946713447571,0,1,0,1,0,0,1
159,160,0.01,0.0,-1.0,AnthonyHopkins,32,5067_AnthonyHopkins_32_m.jpg,AnthonyHopkins,AudreyHepburn,-2.7,14.030240058898926,0.9846668839454651,-32747.851298332214,1,0,0,1,0,1,0
160,161,0.01,0.0,-1.0,AnthonyHopkins,54,5079_AnthonyHopkins_54_m.jpg,-1,-1,-1.54,11.390276908874512,0.9898491501808167,21406.574634552002,0,1,0,1,0,0,1
161,162,0.01,0.0,-1.0,AnthonyHopkins,72,5096_AnthonyHopkins_72_m.jpg,-1,-1,-2.59,12.268787384033203,0.9886649250984192,18592.632353067398,0,1,0,1,0,0,1
162,163,0.01,0.0,-1.0,AnthonyHopkins,76,5109_AnthonyHopkins_76_m.jpg,-1,-1,0.03,17.13307762145996,0.9827183485031128,-33778.68118584156,0,1,0,1,0,0,1
163,164,0.01,0.0,-1.0,PeterFalk,39,5594_PeterFalk_39_m.jpg,PeterFalk,PeterFalk,-2.58,9.807840347290039,0.992273211479187,-48028.27113258839,1,0,1,0,1,0,0
164,165,0.01,0.0,-1.0,PeterFalk,47,5601_PeterFalk_47_m.jpg,-1,-1,-1.67,13.845648765563965,0.9860514402389526,-23836.34729862213,0,1,1,0,0,0,1
165,166,0.01,0.0,-1.0,PeterFalk,68,5617_PeterFalk_68_m.jpg,-1,-1,-0.46,12.712827682495117,0.9885993003845215,-42616.99499434233,0,1,1,0,0,0,1
166,167,0.01,0.0,-1.0,PeterFalk,74,5621_PeterFalk_74_m.jpg,PeterFalk,PeterFalk,-3.91,12.356765747070312,0.9878281950950623,-619.2086289525032,1,0,1,0,1,0,0
167,168,0.01,0.0,-1.0,PeterFalk,83,5630_PeterFalk_83_m.jpg,PeterFalk,PeterFalk,0.09,11.547547340393066,0.9894145727157593,-33734.455292224884,1,0,1,0,1,0,0
168,169,0.01,0.0,-1.0,BenGazzara,32,5770_BenGazzara_32_m.jpg,-1,-1,-2.27,17.099105834960938,0.97977614402771,3721.4814257621765,0,1,1,0,0,0,1
169,170,0.01,0.0,-1.0,BenGazzara,73,5792_BenGazzara_73_m.jpg,BenGazzara,RoyScheider,2.46,15.800274848937988,0.9802871942520142,-6555.752555169165,1,0,0,1,0,1,0
170,171,0.01,0.0,-1.0,HerbertLom,40,5849_HerbertLom_40_m.jpg,-1,-1,0.87,12.117836952209473,0.988398015499115,-3186.133683204651,0,1,0,1,0,0,1
171,172,0.01,0.0,-1.0,HerbertLom,61,5864_HerbertLom_61_m.jpg,HerbertLom,HerbertLom,2.32,10.480401039123535,0.99134361743927,-21190.42141366005,1,0,1,0,1,0,0
172,173,0.01,0.0,-1.0,HerbertLom,81,5876_HerbertLom_81_m.jpg,-1,-1,0.38,13.825056076049805,0.9863728284835815,37081.26816213131,0,1,0,1,0,0,1
173,174,0.01,0.0,-1.0,HerbertLom,93,5881_HerbertLom_93_m.jpg,-1,-1,0.62,12.938741683959961,0.987334132194519,10030.204893112183,0,1,0,1,0,0,1
174,175,0.01,0.0,-1.0,DirkBogarde,29,6230_DirkBogarde_29_m.jpg,-1,-1,-1.35,11.841814041137695,0.9890981316566467,3017.3746433258057,0,1,1,0,0,0,1
175,176,0.01,0.0,-1.0,DirkBogarde,31,6231_DirkBogarde_31_m.jpg,DirkBogarde,DirkBogarde,-1.28,15.977102279663086,0.9825737476348877,25309.970287322998,1,0,1,0,1,0,0
176,177,0.01,0.0,-1.0,DirkBogarde,42,6245_DirkBogarde_42_m.jpg,DirkBogarde,OrnellaMuti,-4.44,15.465696334838867,0.9818695187568665,11494.796196937561,1,0,0,1,0,1,0
177,178,0.01,0.0,-1.0,DirkBogarde,43,6246_DirkBogarde_43_m.jpg,DirkBogarde,DirkBogarde,1.0,12.38340950012207,0.9883583784103394,-31758.531867027283,1,0,1,0,1,0,0
178,179,0.01,0.0,-1.0,DirkBogarde,56,6255_DirkBogarde_56_m.jpg,DirkBogarde,DirkBogarde,2.93,11.015958786010742,0.9903618693351746,46515.73250293732,1,0,1,0,1,0,0
179,180,0.01,0.0,-1.0,DirkBogarde,67,6262_DirkBogarde_67_m.jpg,DirkBogarde,DirkBogarde,0.33,12.026618003845215,0.9883567690849304,-2425.065993398428,1,0,1,0,1,0,0
180,181,0.01,0.0,-1.0,JohnnyCash,10,6472_JohnnyCash_10_m.jpg,-1,-1,-1.45,13.399556159973145,0.9877216219902039,58632.908618927,0,1,0,1,0,0,1
181,182,0.01,0.0,-1.0,JohnnyCash,40,6485_JohnnyCash_40_m.jpg,-1,-1,6.27,12.428275108337402,0.9883447289466858,-40553.81376814842,0,1,0,1,0,0,1
182,183,0.01,0.0,-1.0,JohnnyCash,69,6493_JohnnyCash_69_m.jpg,-1,-1,-2.15,14.877558708190918,0.9829298257827759,8417.244430840015,0,1,1,0,0,0,1
183,184,0.01,0.0,-1.0,JohnnyCash,29,6494_JohnnyCash_29_m.jpg,-1,-1,-1.81,15.735980987548828,0.9832972884178162,-26069.729805231094,0,1,0,1,0,0,1
184,185,0.01,0.0,-1.0,JohnnyCash,35,6497_JohnnyCash_35_m.jpg,-1,-1,0.03,13.569701194763184,0.9867725372314453,10814.605848312378,0,1,0,1,0,0,1
185,186,0.01,0.0,-1.0,PeterGraves,34,6676_PeterGraves_34_m.jpg,PeterGraves,AnthonyHopkins,-1.26,11.669511795043945,0.9890727400779724,7798.94745349884,1,0,0,1,0,1,0
186,187,0.01,0.0,-1.0,PeterGraves,41,6681_PeterGraves_41_m.jpg,-1,-1,-0.05,8.871445655822754,0.9936087131500244,38304.706130981445,0,1,1,0,0,0,1
187,188,0.01,0.0,-1.0,PeterGraves,43,6682_PeterGraves_43_m.jpg,PeterGraves,PeterGraves,-0.14,11.587169647216797,0.9915082454681396,28913.290880203247,1,0,1,0,1,0,0
188,189,0.01,0.0,-1.0,PeterGraves,82,6698_PeterGraves_82_m.jpg,-1,-1,3.59,14.773959159851074,0.9829617142677307,20195.428956747055,0,1,1,0,0,0,1
189,190,0.01,0.0,-1.0,PeterGraves,46,6700_PeterGraves_46_m.jpg,PeterGraves,PeterGraves,0.2,8.608302116394043,0.9941628575325012,-32850.64695799351,1,0,1,0,1,0,0
190,191,0.01,0.0,-1.0,PeterGraves,54,6703_PeterGraves_54_m.jpg,PeterGraves,PeterGraves,0.16,15.361330032348633,0.9832527041435242,40958.60274326801,1,0,1,0,1,0,0
191,192,0.01,0.0,-1.0,RoyScheider,39,6792_RoyScheider_39_m.jpg,-1,-1,-1.95,11.123927116394043,0.9904753565788269,-10754.125049352646,0,1,0,1,0,0,1
192,193,0.01,0.0,-1.0,RoyScheider,56,6806_RoyScheider_56_m.jpg,RoyScheider,RoyScheider,-0.02,13.38797664642334,0.986531138420105,23975.1313290596,1,0,1,0,1,0,0
193,194,0.01,0.0,-1.0,RoyScheider,65,6811_RoyScheider_65_m.jpg,-1,-1,-0.36,13.363723754882812,0.9864329099655151,24894.797196507454,0,1,0,1,0,0,1
194,195,0.01,0.0,-1.0,ChristopherWalken,29,6992_ChristopherWalken_29_m.jpg,-1,-1,0.9,12.705906867980957,0.98746657371521,-9293.452431678772,0,1,1,0,0,0,1
195,196,0.01,0.0,-1.0,ChristopherWalken,50,7012_ChristopherWalken_50_m.jpg,ChristopherWalken,ChristopherWalken,-0.95,12.946815490722656,0.9882782697677612,10042.065348625183,1,0,1,0,1,0,0
196,197,0.01,0.0,-1.0,ChristopherWalken,56,7016_ChristopherWalken_56_m.jpg,-1,-1,-0.03,12.998936653137207,0.9866539835929871,19363.7123811841,0,1,0,1,0,0,1
197,198,0.01,0.0,-1.0,GladysCooper,15,7098_GladysCooper_15_m.jpg,-1,-1,0.77,14.262094497680664,0.9841188788414001,-11639.254015922546,0,1,1,0,0,0,1
198,199,0.01,0.0,-1.0,GladysCooper,74,7121_GladysCooper_74_m.jpg,-1,-1,-0.5,9.438336372375488,0.9929145574569702,-30737.56960296631,0,1,0,1,0,0,1
199,200,0.01,0.0,-1.0,MickeyRooney,8,7401_MickeyRooney_8_m.jpg,-1,-1,-0.9,12.768471717834473,0.9882256388664246,-14701.189187765121,0,1,0,1,0,0,1
200,201,0.01,0.0,-1.0,MickeyRooney,10,7402_MickeyRooney_10_m.jpg,-1,-1,-1.91,15.635799407958984,0.9824581742286682,12007.839737579226,0,1,0,1,0,0,1
201,202,0.01,0.0,-1.0,MickeyRooney,23,7410_MickeyRooney_23_m.jpg,-1,-1,1.11,13.306964874267578,0.9868462681770325,3003.279709339142,0,1,0,1,0,0,1
202,203,0.01,0.0,-1.0,MickeyRooney,33,7416_MickeyRooney_33_m.jpg,MickeyRooney,MickeyRooney,-0.64,12.340729713439941,0.98829185962677,40927.897570848465,1,0,1,0,1,0,0
203,204,0.01,0.0,-1.0,MickeyRooney,63,7431_MickeyRooney_63_m.jpg,MickeyRooney,BobDylan,2.18,12.64258861541748,0.9876338243484497,-73665.048122406,1,0,0,1,0,1,0
204,205,0.01,0.0,-1.0,MickeyRooney,77,7436_MickeyRooney_77_m.jpg,MickeyRooney,MickeyRooney,1.98,11.09011173248291,0.9903504252433777,-17488.977615356445,1,0,1,0,1,0,0
205,206,0.01,0.0,-1.0,MickeyRooney,78,7437_MickeyRooney_78_m.jpg,MickeyRooney,MickeyRooney,-0.32,15.496910095214844,0.9843276739120483,-9711.592594265938,1,0,1,0,1,0,0
206,207,0.01,0.0,-1.0,AlbertoSordi,45,7764_AlbertoSordi_45_m.jpg,AlbertoSordi,AlbertoSordi,-0.49,11.071622848510742,0.9904038906097412,26294.92813012004,1,0,1,0,1,0,0
207,208,0.01,0.0,-1.0,AlbertoSordi,50,7766_AlbertoSordi_50_m.jpg,-1,-1,2.41,11.995739936828613,0.9886209964752197,-6926.8383321762085,0,1,0,1,0,0,1
208,209,0.01,0.0,-1.0,AlbertoSordi,76,7779_AlbertoSordi_76_m.jpg,-1,-1,-2.05,13.454732894897461,0.9856951236724854,34269.5463142395,0,1,1,0,0,0,1
209,210,0.01,0.0,-1.0,RichardCrenna,18,8305_RichardCrenna_18_m.jpg,-1,-1,-2.34,12.385418891906738,0.9880911707878113,-1485.3132476508617,0,1,1,0,0,0,1
210,211,0.01,0.0,-1.0,RichardCrenna,28,8308_RichardCrenna_28_m.jpg,RichardCrenna,RichardCrenna,1.76,12.111013412475586,0.9892524480819702,3205.675645828247,1,0,1,0,1,0,0
211,212,0.01,0.0,-1.0,RichardCrenna,64,8338_RichardCrenna_64_m.jpg,RichardCrenna,RichardCrenna,-3.1,12.874136924743652,0.9868766665458679,14225.687948226929,1,0,1,0,1,0,0
212,213,0.01,0.0,-1.0,ArnoldSchwarzenegger,32,8825_ArnoldSchwarzenegger_32_m.jpg,-1,-1,1.26,13.847490310668945,0.9850067496299744,3237.039849758148,0,1,0,1,0,0,1
213,214,0.01,0.0,-1.0,ArnoldSchwarzenegger,41,8833_ArnoldSchwarzenegger_41_m.jpg,-1,-1,1.1,15.33761978149414,0.9822972416877747,-29239.726964473724,0,1,0,1,0,0,1
214,215,0.01,0.0,-1.0,ArnoldSchwarzenegger,54,8843_ArnoldSchwarzenegger_54_m.jpg,-1,-1,0.12,11.955158233642578,0.9887757301330566,6777.826892852783,0,1,0,1,0,0,1
215,216,0.01,0.0,-1.0,ArnoldSchwarzenegger,61,8852_ArnoldSchwarzenegger_61_m.jpg,-1,-1,6.46,13.67505168914795,0.9857641458511353,11229.175310611725,0,1,0,1,0,0,1
216,217,0.01,0.0,-1.0,FredMacMurray,24,8945_FredMacMurray_24_m.jpg,FredMacMurray,FredMacMurray,0.54,12.415046691894531,0.98827064037323,-43975.76654815674,1,0,1,0,1,0,0
217,218,0.01,0.0,-1.0,FredMacMurray,28,8948_FredMacMurray_28_m.jpg,FredMacMurray,FredMacMurray,0.2,14.211285591125488,0.9850660562515259,-11171.967645049095,1,0,1,0,1,0,0
218,219,0.01,0.0,-1.0,FredMacMurray,31,8950_FredMacMurray_31_m.jpg,FredMacMurray,FredMacMurray,3.12,12.207965850830078,0.9889906644821167,5804.187325954437,1,0,1,0,1,0,0
219,220,0.01,0.0,-1.0,FredMacMurray,45,8958_FredMacMurray_45_m.jpg,FredMacMurray,FredMacMurray,0.69,15.293512344360352,0.983657717704773,-25070.82184791565,1,0,1,0,1,0,0
220,221,0.01,0.0,-1.0,FredMacMurray,51,8964_FredMacMurray_51_m.jpg,FredMacMurray,FredMacMurray,0.58,16.504732131958008,0.980972945690155,-14737.955826044083,1,0,1,0,1,0,0
221,222,0.01,0.0,-1.0,JeanClaudeVanDamme,24,9039_JeanClaudeVanDamme_24_m.jpg,-1,-1,1.52,13.945170402526855,0.9858385324478149,-13433.035110771656,0,1,0,1,0,0,1
222,223,0.01,0.0,-1.0,JeanClaudeVanDamme,33,9048_JeanClaudeVanDamme_33_m.jpg,-1,-1,-0.62,14.016404151916504,0.9853471517562866,-931.1715013980865,0,1,0,1,0,0,1
223,224,0.01,0.0,-1.0,JeanClaudeVanDamme,44,9062_JeanClaudeVanDamme_44_m.jpg,JeanClaudeVanDamme,JeanClaudeVanDamme,-1.28,7.760199069976807,0.9951642155647278,-13665.119849681854,1,0,1,0,1,0,0
224,225,0.01,0.0,-1.0,JeanClaudeVanDamme,51,9066_JeanClaudeVanDamme_51_m.jpg,-1,-1,1.74,8.685013771057129,0.993991494178772,16533.617305755615,0,1,0,1,0,0,1
225,226,0.01,0.0,-1.0,JeanClaudeVanDamme,52,9068_JeanClaudeVanDamme_52_m.jpg,-1,-1,1.3,13.62755012512207,0.9857369661331177,-15385.66111087799,0,1,0,1,0,0,1
226,227,0.01,0.0,-1.0,JeanClaudeVanDamme,53,9079_JeanClaudeVanDamme_53_m.jpg,-1,-1,2.0,15.010329246520996,0.982764720916748,3708.2171907424927,0,1,0,1,0,0,1
227,228,0.01,0.0,-1.0,MarcelloMastroianni,27,9569_MarcelloMastroianni_27_m.jpg,-1,-1,-1.62,9.311446189880371,0.9929977059364319,32437.7407913208,0,1,1,0,0,0,1
228,229,0.01,0.0,-1.0,MarcelloMastroianni,28,9570_MarcelloMastroianni_28_m.jpg,-1,-1,-0.86,11.297159194946289,0.9898028373718262,33879.304763793945,0,1,1,0,0,0,1
229,230,0.01,0.0,-1.0,MarcelloMastroianni,32,9574_MarcelloMastroianni_32_m.jpg,MarcelloMastroianni,MarcelloMastroianni,-2.6,12.36538314819336,0.988271176815033,44143.54859352112,1,0,1,0,1,0,0
230,231,0.01,0.0,-1.0,MarcelloMastroianni,38,9579_MarcelloMastroianni_38_m.jpg,MarcelloMastroianni,MarcelloMastroianni,0.0,11.25106430053711,0.9900566935539246,-23332.179357528687,1,0,1,0,1,0,0
231,232,0.01,0.0,-1.0,MarcelloMastroianni,66,9603_MarcelloMastroianni_66_m.jpg,-1,-1,0.78,10.115545272827148,0.9917396306991577,-10485.786597251892,0,1,1,0,0,0,1
232,233,0.01,0.0,-1.0,DorisDay,30,9716_DorisDay_30_f.jpg,-1,-1,0.91,14.927852630615234,0.9830881357192993,8752.934749603271,0,1,0,1,0,0,1
233,234,0.01,0.0,-1.0,DorisDay,47,9727_DorisDay_47_f.jpg,-1,-1,0.54,9.198781967163086,0.993321418762207,-4145.21844291687,0,1,0,1,0,0,1
234,235,0.01,0.0,-1.0,DorisDay,65,9737_DorisDay_65_f.jpg,DorisDay,DorisDay,-0.5,11.433012008666992,0.9902845621109009,10865.31975388527,1,0,1,0,1,0,0
235,236,0.01,0.0,-1.0,DorisDay,82,9744_DorisDay_82_f.jpg,DorisDay,DorisDay,1.01,13.613504409790039,0.9861781597137451,38942.4052670002,1,0,1,0,1,0,0
236,237,0.01,0.0,-1.0,DorisDay,57,9745_DorisDay_57_f.jpg,DorisDay,AnneBaxter,0.02,15.086406707763672,0.9831332564353943,-0.1218901528409333,1,0,0,1,0,1,0
237,238,0.01,0.0,-1.0,TomJones,24,9753_TomJones_24_f.jpg,TomJones,TomJones,-33.62,21.720050811767578,0.9666351079940796,-129989.69306182861,1,0,1,0,1,0,0
